,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,geometry
337,43250,M6C78CfvGFvr_phEZgLPxQ,BluWave Sushi,4699 Park Blvd N,Pinellas Park,FL,33781,27.8397007087,-82.6975924368,3.5,59,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'""}","Restaurants, Vietnamese, Sushi Bars, Asian Fusion, Japanese","{'Monday': '17:0-23:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-1:0', 'Sunday': '17:0-22:0'}",POINT (27.8397007087 -82.6975924368)
338,16226,X58bbekzeDgD-UHcjfEOIg,Buffalo Wild Wings,2938 Tyrone Blvd N,St Petersburg,FL,33710,27.7971469,-82.7350935,2.5,86,1,"{'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'CoatCheck': 'False', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'Caters': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'Smoking': ""u'no'""}","Chicken Wings, Nightlife, Sports Bars, American (Traditional), Bars, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",POINT (27.7971469 -82.7350935)
339,107988,iki4_URxOXd8h0mWHt_xJg,Shuffle,2612 N Tampa St,Tampa,FL,33602,27.96753,-82.46123,4.5,32,1,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'Smoking': ""u'outdoor'"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True'}","Social Clubs, Pubs, Sports Clubs, Active Life, Arts & Entertainment, Bars, Restaurants, Nightlife","{'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '11:0-21:0'}",POINT (27.96753 -82.46123)
340,80607,LJ5_CoDYrz6hdcljkz5W9g,Algusto Tortilla & Salsa,912 W Kennedy Blvd,Tampa,FL,33606,27.9444632,-82.469141,3.5,29,0,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'""}","Restaurants, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0'}",POINT (27.9444632 -82.469141)
341,37526,rSKFp8Wdi_gZUsIwAk5Ddg,Chihuahua Mexican Grill,4101 S Macdill Ave,Tampa,FL,33611,27.9051033,-82.4939813,4.0,173,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True'}","Mexican, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:30-20:30'}",POINT (27.9051033 -82.4939813)
342,125012,EvPF3LA6hRWdwRrCiWPLDQ,Barrow's Gourmet Deli,3660 Henderson Blvd,Tampa,FL,33609,27.9358446,-82.5032662,4.5,63,1,"{'BikeParking': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Caterers, Delis, Event Planning & Services, Soup, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-15:0'}",POINT (27.9358446 -82.5032662)
343,96396,7jFsLACoFb3RJBUh0FpYPg,Side Door Deli,5999 Central Ave,Saint Petersburg,FL,33710,27.7713572,-82.7158723,4.0,29,1,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}""}","Delis, Restaurants","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0'}",POINT (27.7713572 -82.7158723)
344,16701,9cu2p2Z925hHkWHVyrp1JQ,Hawkers Asian Street Food,1235 Central Ave,St. Petersburg,FL,33705,27.7713253,-82.6515935,4.0,1202,1,"{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True'}","Malaysian, Nightlife, Bars, Salad, Cocktail Bars, Tapas/Small Plates, Japanese, Restaurants, Ramen, Filipino, Pan Asian, Chinese, Asian Fusion","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",POINT (27.7713253 -82.6515935)
345,42948,tGVBdmsWRlawoFxI6FD9rg,Jerk Hut,4495 West Gandy Blvd,Tampa,FL,33611,27.893693,-82.52055,3.5,70,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': False, u'lot': None, u'validated': None}"", 'Ambience': ""{u'divey': True, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'HasTV': 'True'}","Caribbean, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",POINT (27.893693 -82.52055)
346,90511,om9K3nwOB7B-bBP8rAP-PQ,Gershys Cafe & Pastry,"4500 140th Ave N, Ste 107",Clearwater,FL,33762,27.8979686,-82.6957179,5.0,42,1,"{'WheelchairAccessible': 'True', 'HappyHour': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True'}","Food, Bakeries, Sandwiches, Pizza, Breakfast & Brunch, Restaurants, Patisserie/Cake Shop, Desserts","{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0'}",POINT (27.8979686 -82.6957179)
347,7495,gKPWC7F219oEbu5NXPzH4g,Sam's Beach Bar,6325 Clark St,Hudson,FL,34667,28.3619386,-82.7103407,3.5,555,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""'full_bar'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Smoking': ""u'outdoor'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'CoatCheck': 'False', 'Caters': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': False}"", 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Seafood, American (Traditional), Music Venues, Caribbean, Arts & Entertainment, Nightlife, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",POINT (28.3619386 -82.7103407)
348,45045,wQrcl0k6ZcyO3KOo2fCSXw,Chris's Beachside,4506 Gulf Blvd,Saint Pete Beach,FL,33706,27.720304,-82.740002,4.5,23,1,"{'RestaurantsTakeOut': 'False', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': False}"", 'HappyHour': 'True', 'WheelchairAccessible': 'True'}","Hot Dogs, Bars, Nightlife, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",POINT (27.720304 -82.740002)
349,113331,VxHc4SyK4aoWBLm_UfwovQ,Bibi's House of Pho,1120 S Myrtle Ave,Clearwater,FL,33756,27.9538783373,-82.7963231876,4.5,47,1,"{'HasTV': 'True', 'HappyHour': 'False', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True'}","Breakfast & Brunch, Vietnamese, Sandwiches, Restaurants, American (New), Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",POINT (27.9538783373 -82.7963231876)
350,24590,2VfHzfVG4h61vFI6bh4xmA,Subway,814 N US Hwy 41,Ruskin,FL,33570,27.7260457699,-82.4342322024,2.5,8,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'"", 'WiFi': ""'no'"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}"", 'Caters': 'True'}","Restaurants, Fast Food, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",POINT (27.7260457699 -82.4342322024)
351,85351,1LGyVebO0VzuaMiFjpH3bg,The Little Red House,434 Virginia Ln,Dunedin,FL,34698,28.0124252,-82.7871044,4.0,99,0,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BYOB': 'False', 'NoiseLevel': ""u'quiet'"", 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Cafes, French, Kids Activities, Active Life, Restaurants, Sandwiches, American (New), American (Traditional)",{'Monday': '0:0-0:0'},POINT (28.0124252 -82.7871044)
352,50921,sndjU66qBiPsCGmMpvtcQQ,Zudar's Bourbon St  Bar & Grill,201 W Platt St,Tampa,FL,33606,27.9418442,-82.4611863,3.5,221,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'Smoking': ""u'outdoor'"", 'DriveThru': 'False', 'HasTV': 'True', 'CoatCheck': 'False', 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True'}","American (Traditional), Event Planning & Services, Sandwiches, Burgers, Caterers, Bars, Restaurants, Breakfast & Brunch, Cajun/Creole, Delis, Nightlife, Diners","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30'}",POINT (27.9418442 -82.4611863)
353,54032,gqAzTWAe3e9YUdp96Z7mWQ,Beirut Cafe,5281 Park St N,St Petersburg,FL,33709,27.8195642,-82.7534061,4.5,123,0,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False'}","Middle Eastern, Restaurants, Lebanese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",POINT (27.8195642 -82.7534061)
